id,listing_url,host_id,host_total_listings_count,latitude,longitude,property_type,room_type,price,minimum_nights,maximum_nights,availability_365,number_of_reviews
36787343,https://www.airbnb.com/rooms/36787343,276511723,1,51.48257,-0.25249,Entire condo,Entire home/apt,69.0,4,14,0,6
722965306668650112,https://www.airbnb.com/rooms/722965306668650050,251322481,8,51.50107,-0.0138,Private room in condo,Private room,80.0,1,365,69,3
36807229,https://www.airbnb.com/rooms/36807229,186328562,3,51.49169,-0.30214,Entire condo,Entire home/apt,199.0,28,1125,365,16
723898643375321472,https://www.airbnb.com/rooms/723898643375321513,480992784,3,51.4741454081965,-0.1505820563790783,Private room in rental unit,Private room,72.0,3,365,353,15
36843305,https://www.airbnb.com/rooms/36843305,13728484,2,51.53746,-0.08085,Private room in rental unit,Private room,75.0,2,1125,162,4
36866005,https://www.airbnb.com/rooms/36866005,170334560,14,51.47298083028495,-0.2083525032978786,Entire rental unit,Entire home/apt,160.0,4,1125,82,32
36872930,https://www.airbnb.com/rooms/36872930,124859173,3,51.54114,-0.29722,Private room in guest suite,Private room,37.0,4,1125,44,32
723976091554464000,https://www.airbnb.com/rooms/723976091554464004,319597384,12,51.59537,-0.21232,Entire home,Entire home/apt,290.0,5,365,247,10
724623522740993792,https://www.airbnb.com/rooms/724623522740993741,33889201,793,51.51366,-0.20635,Entire rental unit,Entire home/apt,1183.0,1,365,0,0
725887044968485888,https://www.airbnb.com/rooms/725887044968485830,22928240,5,51.52626,-0.03504,Private room in home,Private room,100.0,3,365,175,1
36941210,https://www.airbnb.com/rooms/36941210,250332482,10,51.53567,0.0139,Private room in rental unit,Private room,25.0,1,1125,0,35
36972638,https://www.airbnb.com/rooms/36972638,68638675,1,51.52698,-0.03741,Private room in home,Private room,30.0,2,50,0,0
726512039518643712,https://www.airbnb.com/rooms/726512039518643734,246307653,2,51.6055,-0.24266,Shared room in townhouse,Shared room,20.0,1,365,0,24
36996806,https://www.airbnb.com/rooms/36996806,3030957,7,51.51691,-0.22464,Private room in rental unit,Private room,75.0,2,730,54,8
37000549,https://www.airbnb.com/rooms/37000549,7384492,3,51.57931,-0.33262,Entire condo,Entire home/apt,99.0,5,20,0,20
726746671001404288,https://www.airbnb.com/rooms/726746671001404346,19098670,1,51.490205951925525,-0.3032241421987042,Entire condo,Entire home/apt,119.0,2,1125,327,7
37076025,https://www.airbnb.com/rooms/37076025,263216281,1,51.51321,-0.26612,Private room in home,Private room,55.0,2,7,0,94
727363992985758080,https://www.airbnb.com/rooms/727363992985758045,76613318,3,51.53885,-0.24429,Entire home,Entire home/apt,322.0,2,1125,0,1
37081927,https://www.airbnb.com/rooms/37081927,20802740,28,51.5524,-0.04931,Entire rental unit,Entire home/apt,120.0,3,1125,50,7
37173666,https://www.airbnb.com/rooms/37173666,13336963,1,51.59786,-0.11606,Private room in home,Private room,59.0,1,10,180,270
37327139,https://www.airbnb.com/rooms/37327139,281013094,6,51.5086,-0.07182,Boat,Entire home/apt,274.0,2,20,349,68
727828912102374656,https://www.airbnb.com/rooms/727828912102374670,282937087,3,51.492565079003136,-0.1839141668021715,Entire condo,Entire home/apt,343.0,3,365,324,0
728051161753462272,https://www.airbnb.com/rooms/728051161753462333,57634654,2,51.470873840788855,-0.1333976536989212,Entire condo,Entire home/apt,184.0,1,365,330,48
37360602,https://www.airbnb.com/rooms/37360602,41729189,1,51.54438,-0.15286,Entire rental unit,Entire home/apt,444.0,3,12,117,54
37489650,https://www.airbnb.com/rooms/37489650,228928499,510,51.50969,-0.19357,Entire rental unit,Entire home/apt,85.0,4,1125,131,10
37523650,https://www.airbnb.com/rooms/37523650,283178063,5,51.52427,-0.11871,Room in hotel,Private room,450.0,1,1,38,0
728945319439839872,https://www.airbnb.com/rooms/728945319439839809,130584390,3,51.56569,0.14984,Private room in home,Private room,28.0,2,30,283,5
728965439557202176,https://www.airbnb.com/rooms/728965439557202210,356857726,2,51.541765,0.141314,Entire townhouse,Entire home/apt,90.0,2,365,0,3
37585432,https://www.airbnb.com/rooms/37585432,219827538,20,51.48657,0.00165,Entire home,Entire home/apt,991.0,22,1125,0,32
729354844006732032,https://www.airbnb.com/rooms/729354844006732058,129230780,5094,51.53902,-0.15327,Entire rental unit,Entire home/apt,1480.0,3,365,364,0
37661065,https://www.airbnb.com/rooms/37661065,150683019,2,51.5436,-0.16454,Shared room in condo,Shared room,1000.0,7,30,0,2
729772236178290048,https://www.airbnb.com/rooms/729772236178290047,482104865,1,51.46528,-0.08122,Private room in condo,Private room,164.0,1,365,365,0
37675629,https://www.airbnb.com/rooms/37675629,63037172,1,51.44031,-0.05509,Entire rental unit,Entire home/apt,80.0,2,1125,0,5
730172461449406976,https://www.airbnb.com/rooms/730172461449406922,482172750,3,51.53059428024497,0.0377498208198714,Private room in rental unit,Private room,80.0,1,1125,0,3
37705630,https://www.airbnb.com/rooms/37705630,54987,89,51.52924,-0.09511,Entire serviced apartment,Entire home/apt,244.0,7,1125,20,10
37816944,https://www.airbnb.com/rooms/37816944,68343934,2,51.41485,-0.04742,Entire condo,Entire home/apt,109.0,5,1125,0,21
37897928,https://www.airbnb.com/rooms/37897928,7143970,1,51.53581,-0.11089,Entire rental unit,Entire home/apt,150.0,1,31,0,9
730290614402555904,https://www.airbnb.com/rooms/730290614402555846,301467997,4,51.49682,-0.11457,Entire condo,Entire home/apt,208.0,2,365,29,17
38153281,https://www.airbnb.com/rooms/38153281,157061149,2,51.42763,-0.17791,Private room in condo,Private room,60.0,1,1125,85,20
38169527,https://www.airbnb.com/rooms/38169527,41888141,13,51.54311,-0.25574,Private room in home,Private room,45.0,3,90,55,31
730376818099428352,https://www.airbnb.com/rooms/730376818099428341,362646783,1,51.44628,-0.10469,Entire condo,Entire home/apt,240.0,2,365,365,0
38247985,https://www.airbnb.com/rooms/38247985,291012142,1,51.40101,-0.14358,Entire guest suite,Entire home/apt,80.0,1,1125,4,15
730840025178852096,https://www.airbnb.com/rooms/730840025178852159,55250579,6,51.47572,-0.38396,Entire rental unit,Entire home/apt,50.0,3,28,82,5
731831271114750720,https://www.airbnb.com/rooms/731831271114750711,467691159,1,51.47500988522563,-0.066486932337284,Entire condo,Entire home/apt,100.0,7,150,253,10
38260808,https://www.airbnb.com/rooms/38260808,29161129,5,51.52459,-0.25228,Private room in home,Private room,42.0,10,180,150,16
38396162,https://www.airbnb.com/rooms/38396162,117618050,4,51.56115,-0.09448,Entire rental unit,Entire home/apt,110.0,10,21,5,1
38467516,https://www.airbnb.com/rooms/38467516,32155009,1,51.44194,-0.1446,Private room in rental unit,Private room,50.0,2,1125,0,0
38532579,https://www.airbnb.com/rooms/38532579,107058767,2,51.57889,-0.14987,Private room in rental unit,Private room,145.0,1,31,178,18
38568089,https://www.airbnb.com/rooms/38568089,100079118,1,51.56554,-0.01205,Private room in home,Private room,60.0,5,1125,89,12
38727202,https://www.airbnb.com/rooms/38727202,37079205,2,51.52455576169407,-0.0282218679785728,Entire condo,Entire home/apt,146.0,3,1125,46,4
733230668012189184,https://www.airbnb.com/rooms/733230668012189215,35964394,1,51.5924723,-0.0086964,Entire townhouse,Entire home/apt,180.0,4,1125,252,2
733885459969624320,https://www.airbnb.com/rooms/733885459969624264,127045039,3,51.49447,-0.04058,Private room in home,Private room,194.0,2,5,113,18
734796284247793280,https://www.airbnb.com/rooms/734796284247793341,482789890,2,51.5748,0.08919,Private room in home,Private room,40.0,1,7,0,0
734858161601866240,https://www.airbnb.com/rooms/734858161601866259,56103612,1,51.48979541225621,-0.0951129726106396,Entire rental unit,Entire home/apt,89.0,3,14,27,0
735285794003854464,https://www.airbnb.com/rooms/735285794003854422,124359784,270,51.51302,-0.18538,Entire serviced apartment,Entire home/apt,144.0,1,365,180,1
735539372587408896,https://www.airbnb.com/rooms/735539372587408887,142260907,1,51.52712,-0.05771,Entire serviced apartment,Entire home/apt,146.0,2,1125,325,68
736188261463086080,https://www.airbnb.com/rooms/736188261463086054,23234040,152,51.489,-0.21634,Entire condo,Entire home/apt,110.0,5,365,55,13
736653629872130688,https://www.airbnb.com/rooms/736653629872130651,473127878,73,51.52286,-0.19814,Entire condo,Entire home/apt,200.0,5,365,76,1
736784228152650496,https://www.airbnb.com/rooms/736784228152650437,78906,5,51.47517,-0.0653,Entire condo,Entire home/apt,150.0,5,365,13,2
736817594281498368,https://www.airbnb.com/rooms/736817594281498330,314162972,390,51.524148,-0.0953176,Entire rental unit,Entire home/apt,187.0,30,1125,315,0
736818187983512192,https://www.airbnb.com/rooms/736818187983512237,314162972,390,51.501474,-0.0191684,Entire rental unit,Entire home/apt,161.0,30,1125,333,1
736824143071356544,https://www.airbnb.com/rooms/736824143071356481,450745214,6,51.49056235871405,-0.1454478975238033,Private room in townhouse,Private room,80.0,1,365,160,6
38819262,https://www.airbnb.com/rooms/38819262,7983475,1,51.56636,-0.09367,Entire rental unit,Entire home/apt,110.0,5,14,93,7
38863651,https://www.airbnb.com/rooms/38863651,131670745,24,51.48864,-0.29117,Entire condo,Entire home/apt,195.0,3,365,359,4
38872731,https://www.airbnb.com/rooms/38872731,62652420,2,51.50154,-0.04284,Private room in home,Private room,73.0,2,1125,0,0
736995810762857216,https://www.airbnb.com/rooms/736995810762857268,80985200,1,51.505209986219135,-0.2383935353971078,Entire condo,Entire home/apt,250.0,2,1125,356,17
737636611369304704,https://www.airbnb.com/rooms/737636611369304699,2634160,80,51.48683,-0.17753,Entire condo,Entire home/apt,164.0,2,365,360,30
738420266456046848,https://www.airbnb.com/rooms/738420266456046793,481073190,5,51.59801,-0.09855,Private room in rental unit,Private room,70.0,1,90,82,120
739091563445054080,https://www.airbnb.com/rooms/739091563445054052,31347078,4,51.45839,0.12888,Private room in home,Private room,48.0,1,1125,86,4
739546850976728064,https://www.airbnb.com/rooms/739546850976728112,62819065,1,51.5005239635486,-0.0185504634172214,Entire condo,Entire home/apt,150.0,2,365,335,23
38891924,https://www.airbnb.com/rooms/38891924,297855723,1,51.47431,-0.0176,Entire rental unit,Entire home/apt,100.0,2,1125,0,6
38905206,https://www.airbnb.com/rooms/38905206,297961513,1,51.58573,-0.12129,Entire rental unit,Entire home/apt,109.0,2,90,0,0
39043863,https://www.airbnb.com/rooms/39043863,126482513,11,51.46181,-0.16699,Entire condo,Entire home/apt,119.0,2,999,14,22
39057118,https://www.airbnb.com/rooms/39057118,127162043,34,51.50039,-0.16514,Entire rental unit,Entire home/apt,120.0,3,1125,0,18
39076390,https://www.airbnb.com/rooms/39076390,282102104,18,51.52529,-0.13754,Private room in rental unit,Private room,56.0,1,7,177,148
739900181649757056,https://www.airbnb.com/rooms/739900181649757021,27582946,1,51.53861,-0.05768,Entire condo,Entire home/apt,195.0,2,91,280,18
740292946900981248,https://www.airbnb.com/rooms/740292946900981309,33889201,793,51.44132,-0.15796,Entire home,Entire home/apt,964.0,7,365,0,1
740327539418880768,https://www.airbnb.com/rooms/740327539418880724,484082866,1,51.50199,-0.31908,Entire home,Entire home/apt,169.0,5,365,70,1
740911362500997632,https://www.airbnb.com/rooms/740911362500997582,50839690,5,51.48924,-0.28847,Private room in condo,Private room,125.0,4,10,0,3
39134707,https://www.airbnb.com/rooms/39134707,209884497,2,51.57972,-0.11475,Private room in rental unit,Private room,65.0,1,14,86,35
742163223190750592,https://www.airbnb.com/rooms/742163223190750608,188571930,1,51.61691,-0.26523,Entire guesthouse,Entire home/apt,85.0,2,365,338,61
744459141905237504,https://www.airbnb.com/rooms/744459141905237521,6979205,4,51.4957,-0.18276,Entire condo,Entire home/apt,190.0,3,365,362,0
744817254186393984,https://www.airbnb.com/rooms/744817254186393994,5281536,118,51.51729309139704,-0.0124547032123611,Private room in home,Private room,56.0,1,35,147,14
39188996,https://www.airbnb.com/rooms/39188996,300698888,1,51.52539,0.04938,Private room in home,Private room,55.0,2,7,52,41
750629984643969024,https://www.airbnb.com/rooms/750629984643969080,182228024,3,51.48317,-0.04691,Private room in condo,Private room,107.0,1,365,317,1
750796121786610176,https://www.airbnb.com/rooms/750796121786610193,485757291,2,51.4763239,-0.1106306,Entire condo,Entire home/apt,200.0,7,365,62,3
751079486570119936,https://www.airbnb.com/rooms/751079486570119915,28820321,812,51.6447039,-0.1338219,Entire condo,Entire home/apt,90.0,2,1125,0,9
751132623550553472,https://www.airbnb.com/rooms/751132623550553493,27834248,109,51.58504,-0.10168,Entire rental unit,Entire home/apt,150.0,5,365,365,3
751354480030139136,https://www.airbnb.com/rooms/751354480030139155,163577058,47,51.5157005,-0.1593793,Entire condo,Entire home/apt,457.0,2,365,213,57
39198462,https://www.airbnb.com/rooms/39198462,49944501,2,51.51836,-0.16125,Private room in rental unit,Private room,50.0,1,30,0,4
751514332341221248,https://www.airbnb.com/rooms/751514332341221231,471919295,3,51.50066,-0.09844,Entire serviced apartment,Entire home/apt,233.0,2,365,344,22
751932689283727872,https://www.airbnb.com/rooms/751932689283727842,314162972,390,51.4811035,-0.1319147,Entire rental unit,Entire home/apt,260.0,90,1125,177,0
39225367,https://www.airbnb.com/rooms/39225367,13982399,1,51.45341,-0.14537,Entire rental unit,Entire home/apt,100.0,1,30,0,3
39269448,https://www.airbnb.com/rooms/39269448,196096094,1,51.51926,-0.1355,Private room in rental unit,Private room,100.0,1,1125,0,13
39335071,https://www.airbnb.com/rooms/39335071,268750885,2,51.49271,-0.09849,Entire rental unit,Entire home/apt,200.0,10,1125,0,0
754194771068598656,https://www.airbnb.com/rooms/754194771068598593,52409488,1,51.47753,-0.1009,Entire rental unit,Entire home/apt,115.0,5,1125,12,2
39363931,https://www.airbnb.com/rooms/39363931,52072708,3,51.46672,-0.28091,Entire home,Entire home/apt,295.0,2,1125,342,26
754204990587428992,https://www.airbnb.com/rooms/754204990587429008,374255104,16,51.50929,0.01807,Entire serviced apartment,Entire home/apt,166.0,2,365,319,27
754924683369890432,https://www.airbnb.com/rooms/754924683369890466,173356933,2,51.54688748020825,-0.2139859460327131,Entire condo,Entire home/apt,300.0,3,30,363,4
39480502,https://www.airbnb.com/rooms/39480502,49778230,1,51.46336,-0.06769,Entire rental unit,Entire home/apt,60.0,3,7,0,5
759400056117965312,https://www.airbnb.com/rooms/759400056117965273,313255637,1,51.57835,-0.14752,Entire condo,Entire home/apt,106.0,14,1125,0,0
39501648,https://www.airbnb.com/rooms/39501648,75455056,2,51.45974,-0.11821,Entire condo,Entire home/apt,293.0,3,365,276,17
759455865606328576,https://www.airbnb.com/rooms/759455865606328636,474996621,4,51.55988,-0.2408,Entire condo,Entire home/apt,75.0,1,1125,0,52
39600827,https://www.airbnb.com/rooms/39600827,184998521,10,51.51272,-0.18648,Private room in hostel,Private room,143.0,1,365,0,99
39607090,https://www.airbnb.com/rooms/39607090,264699294,8,51.475,-0.16576,Private room in rental unit,Private room,120.0,1,1125,179,0
759793007363208064,https://www.airbnb.com/rooms/759793007363208010,455225379,10,51.51029,-0.08321,Entire condo,Entire home/apt,250.0,1,365,175,3
759922634111910912,https://www.airbnb.com/rooms/759922634111910877,487653612,2,51.56379,-0.22337,Entire home,Entire home/apt,96.0,3,365,364,2
759929836243330048,https://www.airbnb.com/rooms/759929836243329999,4599351,1,51.55017215040796,-0.0404621288180351,Entire townhouse,Entire home/apt,300.0,7,28,351,0
39619532,https://www.airbnb.com/rooms/39619532,304433975,1,51.66885,-0.01725,Entire rental unit,Entire home/apt,40.0,5,30,333,19
760054519537444352,https://www.airbnb.com/rooms/760054519537444407,146335299,6,51.5391789,0.0761164,Entire condo,Entire home/apt,129.0,3,365,354,14
760084515358888960,https://www.airbnb.com/rooms/760084515358888991,22724814,26,51.4624012,-0.1332259,Entire condo,Entire home/apt,139.0,2,21,9,8
760095988194988928,https://www.airbnb.com/rooms/760095988194988936,170419530,5,51.47027,-0.36291,Entire condo,Entire home/apt,200.0,1,365,71,0
39767843,https://www.airbnb.com/rooms/39767843,93148659,1,51.5137,-0.18801,Entire rental unit,Entire home/apt,145.0,6,25,129,25
762213839019829888,https://www.airbnb.com/rooms/762213839019829919,482788969,1,51.4848609,-0.1856057,Entire rental unit,Entire home/apt,264.0,6,365,0,0
39867538,https://www.airbnb.com/rooms/39867538,2127331,4,51.4811,-0.17972,Entire rental unit,Entire home/apt,195.0,3,1125,78,35
39868120,https://www.airbnb.com/rooms/39868120,21597784,1,51.55666,-0.09728,Entire rental unit,Entire home/apt,250.0,3,1125,0,0
762994920357360256,https://www.airbnb.com/rooms/762994920357360228,134122666,2,51.519183031600825,-0.216766919754009,Entire serviced apartment,Entire home/apt,276.0,3,1125,0,1
766627877480609152,https://www.airbnb.com/rooms/766627877480609092,486229893,15,51.52934,-0.05904,Private room in rental unit,Private room,57.0,1,1125,352,23
767110612875010048,https://www.airbnb.com/rooms/767110612875010095,269308503,350,51.55767,-0.24389,Private room in rental unit,Private room,74.0,14,1125,352,0
767373308923385472,https://www.airbnb.com/rooms/767373308923385496,465834166,12,51.505433599636014,-0.0885940343141555,Private room in rental unit,Private room,86.0,1,90,76,31
39888085,https://www.airbnb.com/rooms/39888085,14875410,350,51.50504227215911,-0.2219906499537246,Entire home,Entire home/apt,230.0,4,1125,329,10
